snapshot_month,model_id,task_id,onet_task_text,benchmark_observability,structural_exposure_100,capability_fit_100,realized_exposure_100,oc_100,benchmark_coverage_ratio
2026-04,gemini_cli_gemini_2_5_flash,T18,"Monitor the performance of project team members, providing and documenting performance feedback.",low,36.2700,10.0100,3.6306,87.5000,0.0433
2026-04,gemini_cli_gemini_2_5_flash,T19,Coordinate recruitment or selection of project personnel.,low,37.2200,10.7800,4.0123,75.0000,0.0650
2026-04,gemini_cli_gemini_2_5_flash,T20,"Assign duties, responsibilities, and spans of authority to project personnel.",low,36.9000,13.8600,5.1143,93.7500,0.0726
2026-04,gemini_cli_gemini_2_5_flash,T21,Negotiate with project stakeholders or suppliers to obtain resources or materials.,low,28.4750,12.3200,3.5081,93.7500,0.0960
2026-04,gemini_cli_gemini_2_5_pro,T01,"Manage project execution to ensure adherence to budget, schedule, and scope.",high,57.5600,16.6600,9.5895,81.2500,0.0580
2026-04,gemini_cli_gemini_2_5_pro,T02,Confer with project personnel to identify and resolve problems.,medium,32.7800,12.7400,4.1762,75.0000,0.0465
2026-04,gemini_cli_gemini_2_5_pro,T03,Monitor or track project milestones and deliverables.,high,50.6550,11.7600,5.9570,43.7500,0.0450
2026-04,gemini_cli_gemini_2_5_pro,T04,"Submit project deliverables, ensuring adherence to quality standards.",medium,34.2850,16.6600,5.7119,62.5000,0.0430
2026-04,gemini_cli_gemini_2_5_pro,T05,"Assess current or future customer needs and priorities by communicating directly with customers, conducting surveys, or other methods.",medium,36.1950,6.8600,2.4830,75.0000,0.0158
2026-04,gemini_cli_gemini_2_5_pro,T06,"Initiate, review, or approve modifications to project plans.",high,54.1750,16.6600,9.0256,93.7500,0.0549
2026-04,gemini_cli_gemini_2_5_pro,T07,Schedule and facilitate meetings related to information technology projects.,medium,33.9600,16.6600,5.6577,43.7500,0.0442
2026-04,gemini_cli_gemini_2_5_pro,T08,Direct or coordinate activities of project personnel.,medium,36.6950,16.6600,6.1134,87.5000,0.0438
2026-04,gemini_cli_gemini_2_5_pro,T09,Develop implementation plans that include analyses such as cost-benefit or return on investment (ROI).,high,47.7350,11.7600,5.6136,75.0000,0.0457
2026-04,gemini_cli_gemini_2_5_pro,T10,Identify need for initial or supplemental project resources.,medium,42.6150,13.7200,5.8468,62.5000,0.0796
2026-04,gemini_cli_gemini_2_5_pro,T11,"Develop or update project plans for information technology projects including information such as project objectives, technologies, systems, information specifications, schedules, funding, and staffing.",high,64.3700,15.6800,10.0932,81.2500,0.0864
2026-04,gemini_cli_gemini_2_5_pro,T12,Perform risk assessments to develop response strategies.,high,47.7700,10.7800,5.1496,68.7500,0.0245
2026-04,gemini_cli_gemini_2_5_pro,T13,"Prepare project status reports by collecting, analyzing, and summarizing information and trends.",high,61.8050,5.8800,3.6341,43.7500,0.0140
2026-04,gemini_cli_gemini_2_5_pro,T14,"Identify, review, or select vendors or consultants to meet project needs.",medium,36.7350,11.7600,4.3200,81.2500,0.0724
2026-04,gemini_cli_gemini_2_5_pro,T15,Develop and manage annual budgets for information technology projects.,high,48.3300,13.7200,6.6309,81.2500,0.0634
2026-04,gemini_cli_gemini_2_5_pro,T16,Establish and execute a project communication plan.,medium,51.9700,13.7200,7.1303,62.5000,0.0350
2026-04,gemini_cli_gemini_2_5_pro,T17,Develop and manage work breakdown structure (WBS) of information technology projects.,high,46.1200,16.6600,7.6836,56.2500,0.1039
2026-04,gemini_cli_gemini_2_5_pro,T18,"Monitor the performance of project team members, providing and documenting performance feedback.",low,36.2700,12.7400,4.6208,87.5000,0.0433
2026-04,gemini_cli_gemini_2_5_pro,T19,Coordinate recruitment or selection of project personnel.,low,37.2200,13.7200,5.1066,75.0000,0.0650
2026-04,gemini_cli_gemini_2_5_pro,T20,"Assign duties, responsibilities, and spans of authority to project personnel.",low,36.9000,17.6400,6.5092,93.7500,0.0726
2026-04,gemini_cli_gemini_2_5_pro,T21,Negotiate with project stakeholders or suppliers to obtain resources or materials.,low,28.4750,15.6800,4.4649,93.7500,0.0960
2026-04,gemini_cli_gemini_3_flash,T01,"Manage project execution to ensure adherence to budget, schedule, and scope.",high,57.5600,40.2900,23.1909,81.2500,0.0580
2026-04,gemini_cli_gemini_3_flash,T02,Confer with project personnel to identify and resolve problems.,medium,32.7800,30.8100,10.0995,75.0000,0.0465
2026-04,gemini_cli_gemini_3_flash,T03,Monitor or track project milestones and deliverables.,high,50.6550,28.4400,14.4063,43.7500,0.0450
2026-04,gemini_cli_gemini_3_flash,T04,"Submit project deliverables, ensuring adherence to quality standards.",medium,34.2850,40.2900,13.8134,62.5000,0.0430
2026-04,gemini_cli_gemini_3_flash,T05,"Assess current or future customer needs and priorities by communicating directly with customers, conducting surveys, or other methods.",medium,36.1950,16.5900,6.0048,75.0000,0.0158
2026-04,gemini_cli_gemini_3_flash,T06,"Initiate, review, or approve modifications to project plans.",high,54.1750,40.2900,21.8271,93.7500,0.0549
2026-04,gemini_cli_gemini_3_flash,T07,Schedule and facilitate meetings related to information technology projects.,medium,33.9600,40.2900,13.6825,43.7500,0.0442
2026-04,gemini_cli_gemini_3_flash,T08,Direct or coordinate activities of project personnel.,medium,36.6950,40.2900,14.7844,87.5000,0.0438
2026-04,gemini_cli_gemini_3_flash,T09,Develop implementation plans that include analyses such as cost-benefit or return on investment (ROI).,high,47.7350,28.4400,13.5758,75.0000,0.0457
2026-04,gemini_cli_gemini_3_flash,T10,Identify need for initial or supplemental project resources.,medium,42.6150,33.1800,14.1397,62.5000,0.0796
2026-04,gemini_cli_gemini_3_flash,T11,"Develop or update project plans for information technology projects including information such as project objectives, technologies, systems, information specifications, schedules, funding, and staffing.",high,64.3700,37.9200,24.4091,81.2500,0.0864
2026-04,gemini_cli_gemini_3_flash,T12,Perform risk assessments to develop response strategies.,high,47.7700,26.0700,12.4536,68.7500,0.0245
2026-04,gemini_cli_gemini_3_flash,T13,"Prepare project status reports by collecting, analyzing, and summarizing information and trends.",high,61.8050,14.2200,8.7887,43.7500,0.0140
2026-04,gemini_cli_gemini_3_flash,T14,"Identify, review, or select vendors or consultants to meet project needs.",medium,36.7350,28.4400,10.4474,81.2500,0.0724
2026-04,gemini_cli_gemini_3_flash,T15,Develop and manage annual budgets for information technology projects.,high,48.3300,33.1800,16.0359,81.2500,0.0634
2026-04,gemini_cli_gemini_3_flash,T16,Establish and execute a project communication plan.,medium,51.9700,33.1800,17.2436,62.5000,0.0350
2026-04,gemini_cli_gemini_3_flash,T17,Develop and manage work breakdown structure (WBS) of information technology projects.,high,46.1200,40.2900,18.5817,56.2500,0.1039
2026-04,gemini_cli_gemini_3_flash,T18,"Monitor the performance of project team members, providing and documenting performance feedback.",low,36.2700,30.8100,11.1748,87.5000,0.0433
2026-04,gemini_cli_gemini_3_flash,T19,Coordinate recruitment or selection of project personnel.,low,37.2200,33.1800,12.3496,75.0000,0.0650
2026-04,gemini_cli_gemini_3_flash,T20,"Assign duties, responsibilities, and spans of authority to project personnel.",low,36.9000,42.6600,15.7415,93.7500,0.0726
2026-04,gemini_cli_gemini_3_flash,T21,Negotiate with project stakeholders or suppliers to obtain resources or materials.,low,28.4750,37.9200,10.7977,93.7500,0.0960
2026-04,goose_claude_haiku_4_5,T01,"Manage project execution to ensure adherence to budget, schedule, and scope.",high,57.5600,30.1750,17.3687,81.2500,0.0580
2026-04,goose_claude_haiku_4_5,T02,Confer with project personnel to identify and resolve problems.,medium,32.7800,23.0750,7.5640,75.0000,0.0465
2026-04,goose_claude_haiku_4_5,T03,Monitor or track project milestones and deliverables.,high,50.6550,21.3000,10.7895,43.7500,0.0450
2026-04,goose_claude_haiku_4_5,T04,"Submit project deliverables, ensuring adherence to quality standards.",medium,34.2850,30.1750,10.3455,62.5000,0.0430
2026-04,goose_claude_haiku_4_5,T05,"Assess current or future customer needs and priorities by communicating directly with customers, conducting surveys, or other methods.",medium,36.1950,12.4250,4.4972,75.0000,0.0158
2026-04,goose_claude_haiku_4_5,T06,"Initiate, review, or approve modifications to project plans.",high,54.1750,30.1750,16.3473,93.7500,0.0549
2026-04,goose_claude_haiku_4_5,T07,Schedule and facilitate meetings related to information technology projects.,medium,33.9600,30.1750,10.2474,43.7500,0.0442
2026-04,goose_claude_haiku_4_5,T08,Direct or coordinate activities of project personnel.,medium,36.6950,30.1750,11.0727,87.5000,0.0438
2026-04,goose_claude_haiku_4_5,T09,Develop implementation plans that include analyses such as cost-benefit or return on investment (ROI).,high,47.7350,21.3000,10.1676,75.0000,0.0457
2026-04,goose_claude_haiku_4_5,T10,Identify need for initial or supplemental project resources.,medium,42.6150,24.8500,10.5898,62.5000,0.0796
2026-04,goose_claude_haiku_4_5,T11,"Develop or update project plans for information technology projects including information such as project objectives, technologies, systems, information specifications, schedules, funding, and staffing.",high,64.3700,28.4000,18.2811,81.2500,0.0864
2026-04,goose_claude_haiku_4_5,T12,Perform risk assessments to develop response strategies.,high,47.7700,19.5250,9.3271,68.7500,0.0245
2026-04,goose_claude_haiku_4_5,T13,"Prepare project status reports by collecting, analyzing, and summarizing information and trends.",high,61.8050,10.6500,6.5822,43.7500,0.0140
2026-04,goose_claude_haiku_4_5,T14,"Identify, review, or select vendors or consultants to meet project needs.",medium,36.7350,21.3000,7.8246,81.2500,0.0724
2026-04,goose_claude_haiku_4_5,T15,Develop and manage annual budgets for information technology projects.,high,48.3300,24.8500,12.0100,81.2500,0.0634
2026-04,goose_claude_haiku_4_5,T16,Establish and execute a project communication plan.,medium,51.9700,24.8500,12.9145,62.5000,0.0350
2026-04,goose_claude_haiku_4_5,T17,Develop and manage work breakdown structure (WBS) of information technology projects.,high,46.1200,30.1750,13.9167,56.2500,0.1039
2026-04,goose_claude_haiku_4_5,T18,"Monitor the performance of project team members, providing and documenting performance feedback.",low,36.2700,23.0750,8.3693,87.5000,0.0433
2026-04,goose_claude_haiku_4_5,T19,Coordinate recruitment or selection of project personnel.,low,37.2200,24.8500,9.2492,75.0000,0.0650
2026-04,goose_claude_haiku_4_5,T20,"Assign duties, responsibilities, and spans of authority to project personnel.",low,36.9000,31.9500,11.7895,93.7500,0.0726
2026-04,goose_claude_haiku_4_5,T21,Negotiate with project stakeholders or suppliers to obtain resources or materials.,low,28.4750,28.4000,8.0869,93.7500,0.0960
2026-04,goose_claude_opus_4_5,T01,"Manage project execution to ensure adherence to budget, schedule, and scope.",high,57.5600,46.1550,26.5668,81.2500,0.0580
2026-04,goose_claude_opus_4_5,T02,Confer with project personnel to identify and resolve problems.,medium,32.7800,35.2950,11.5697,75.0000,0.0465
2026-04,goose_claude_opus_4_5,T03,Monitor or track project milestones and deliverables.,high,50.6550,32.5800,16.5034,43.7500,0.0450
2026-04,goose_claude_opus_4_5,T04,"Submit project deliverables, ensuring adherence to quality standards.",medium,34.2850,46.1550,15.8242,62.5000,0.0430
2026-04,goose_claude_opus_4_5,T05,"Assess current or future customer needs and priorities by communicating directly with customers, conducting surveys, or other methods.",medium,36.1950,19.0050,6.8789,75.0000,0.0158
2026-04,goose_claude_opus_4_5,T06,"Initiate, review, or approve modifications to project plans.",high,54.1750,46.1550,25.0045,93.7500,0.0549
2026-04,goose_claude_opus_4_5,T07,Schedule and facilitate meetings related to information technology projects.,medium,33.9600,46.1550,15.6742,43.7500,0.0442
2026-04,goose_claude_opus_4_5,T08,Direct or coordinate activities of project personnel.,medium,36.6950,46.1550,16.9366,87.5000,0.0438
2026-04,goose_claude_opus_4_5,T09,Develop implementation plans that include analyses such as cost-benefit or return on investment (ROI).,high,47.7350,32.5800,15.5521,75.0000,0.0457
2026-04,goose_claude_opus_4_5,T10,Identify need for initial or supplemental project resources.,medium,42.6150,38.0100,16.1980,62.5000,0.0796
2026-04,goose_claude_opus_4_5,T11,"Develop or update project plans for information technology projects including information such as project objectives, technologies, systems, information specifications, schedules, funding, and staffing.",high,64.3700,43.4400,27.9623,81.2500,0.0864
2026-04,goose_claude_opus_4_5,T12,Perform risk assessments to develop response strategies.,high,47.7700,29.8650,14.2665,68.7500,0.0245
2026-04,goose_claude_opus_4_5,T13,"Prepare project status reports by collecting, analyzing, and summarizing information and trends.",high,61.8050,16.2900,10.0680,43.7500,0.0140
2026-04,goose_claude_opus_4_5,T14,"Identify, review, or select vendors or consultants to meet project needs.",medium,36.7350,32.5800,11.9683,81.2500,0.0724
2026-04,goose_claude_opus_4_5,T15,Develop and manage annual budgets for information technology projects.,high,48.3300,38.0100,18.3702,81.2500,0.0634
2026-04,goose_claude_opus_4_5,T16,Establish and execute a project communication plan.,medium,51.9700,38.0100,19.7538,62.5000,0.0350
2026-04,goose_claude_opus_4_5,T17,Develop and manage work breakdown structure (WBS) of information technology projects.,high,46.1200,46.1550,21.2867,56.2500,0.1039
2026-04,goose_claude_opus_4_5,T18,"Monitor the performance of project team members, providing and documenting performance feedback.",low,36.2700,35.2950,12.8015,87.5000,0.0433
2026-04,goose_claude_opus_4_5,T19,Coordinate recruitment or selection of project personnel.,low,37.2200,38.0100,14.1473,75.0000,0.0650
2026-04,goose_claude_opus_4_5,T20,"Assign duties, responsibilities, and spans of authority to project personnel.",low,36.9000,48.8700,18.0330,93.7500,0.0726
2026-04,goose_claude_opus_4_5,T21,Negotiate with project stakeholders or suppliers to obtain resources or materials.,low,28.4750,43.4400,12.3695,93.7500,0.0960
2026-04,goose_claude_sonnet_4_5,T01,"Manage project execution to ensure adherence to budget, schedule, and scope.",high,57.5600,36.6350,21.0871,81.2500,0.0580
2026-04,goose_claude_sonnet_4_5,T02,Confer with project personnel to identify and resolve problems.,medium,32.7800,28.0150,9.1833,75.0000,0.0465
